rating,rating_count,cost,name,city,cuisine
4.0,50,1200.0,38725,275,899
3.6,100,200.0,21234,275,652
2.0,20,400.0,28325,275,1175
4.2,20,200.0,32870,275,612
3.9,1,300.0,15458,275,297
4.2,100,200.0,29889,275,1158
3.3,20,400.0,5195,275,1175
4.0,20,100.0,8152,275,1175
4.2,20,150.0,33684,275,242
3.7,20,400.0,8403,275,1175
3.4,50,200.0,9072,275,166
4.0,100,250.0,3565,275,1171
3.5,20,300.0,39880,275,1175
4.0,50,300.0,27883,275,1476
3.3,20,500.0,15977,275,1205
4.1,100,300.0,31886,275,1219
3.7,20,350.0,15309,275,1175
3.7,20,150.0,34880,275,784
4.0,20,150.0,16998,275,28
3.7,100,200.0,19809,275,1516
4.1,20,250.0,610,275,418
3.7,20,250.0,15709,275,457
4.0,20,400.0,28697,275,611
3.9,20,300.0,29612,275,800
3.9,20,200.0,39552,275,476
3.9,20,250.0,7758,275,899
3.0,20,200.0,3092,275,464
3.4,20,200.0,3630,275,650
3.9,50,150.0,18424,275,228
3.2,20,400.0,29372,275,1171
4.3,50,200.0,24073,275,1443
4.8,20,100.0,26463,275,1528
3.6,100,400.0,39333,275,1158
4.0,20,500.0,20423,275,1199
4.0,20,300.0,19608,275,1175
3.3,20,200.0,32863,275,1042
3.9,50,250.0,30043,275,368
4.1,100,300.0,14943,275,1158
4.1,50,500.0,9578,275,464
3.7,100,500.0,16572,275,1175
2.8,20,400.0,12816,275,447
4.0,20,300.0,40460,275,1613
3.5,20,220.0,30228,275,154
4.2,100,600.0,24047,766,1205
4.0,20,140.0,36163,766,1399
3.5,20,200.0,15641,766,814
4.3,20,300.0,36141,766,457
3.4,20,150.0,40403,766,418
3.9,50,200.0,19185,766,839
4.3,20,200.0,960,766,462
4.7,50,350.0,8333,766,1546
3.6,100,350.0,27517,766,1277
4.2,1,400.0,22678,766,341
4.0,20,200.0,8839,766,593
3.8,50,250.0,3565,766,1171
3.7,20,300.0,40331,766,481
3.9,100,200.0,8005,766,618
3.8,20,250.0,24270,766,1213
3.8,20,250.0,40815,766,321
3.6,20,150.0,6677,766,1158
3.6,500,300.0,19195,766,1052
4.1,500,300.0,35165,766,1218
3.8,50,400.0,8921,766,1307
3.6,20,300.0,2088,766,800
3.6,20,150.0,21178,766,297
4.0,100,200.0,29889,766,611
4.3,20,100.0,39996,766,1199
4.1,20,200.0,24227,766,1438
4.0,100,200.0,30208,766,1218
3.9,20,250.0,12843,766,1063
3.4,50,200.0,8199,766,418
4.2,20,250.0,7313,766,158
3.6,100,300.0,19191,766,1042
4.0,100,300.0,26444,766,321
4.2,100,400.0,10465,766,1277
3.6,1,150.0,21651,766,483
3.9,50,300.0,25367,766,374
4.3,1,400.0,2731,766,319
3.6,500,300.0,40129,574,310
4.3,50,200.0,36911,574,168
3.9,100,300.0,15429,574,1173
4.0,100,200.0,13494,574,721
3.9,50,600.0,7572,574,321
4.3,20,200.0,5856,574,27
3.8,100,300.0,20301,574,1221
3.3,50,300.0,11741,574,816
4.5,100,150.0,24652,574,774
4.0,100,400.0,26159,574,1298
4.0,100,400.0,19166,574,1175
4.3,500,400.0,22678,574,341
4.2,1,250.0,37042,574,423
3.0,20,200.0,11882,574,464
4.0,100,350.0,13119,574,481
3.5,100,300.0,11737,574,464
3.7,500,400.0,18185,574,50
3.7,50,150.0,32383,574,243
4.2,100,200.0,19242,574,1184
3.9,100,600.0,32523,574,481
4.1,500,250.0,12915,574,1213
4.2,500,350.0,34769,574,628
3.8,100,300.0,18200,574,1175
3.2,50,200.0,27633,574,1298
3.9,100,150.0,3973,574,1516
3.8,500,150.0,40979,574,1042
4.2,100,550.0,15878,574,1175
4.3,100,400.0,10465,574,1277
3.3,20,150.0,30060,574,447
3.9,100,350.0,11815,574,1130
2.9,20,400.0,8901,574,1293
4.1,20,300.0,16361,574,166
4.2,20,100.0,15013,574,611
4.3,20,800.0,18008,574,464
4.1,1,300.0,14392,574,401
3.9,100,250.0,8233,574,423
4.3,20,200.0,24073,574,1443
3.5,20,200.0,7100,574,220
3.8,100,200.0,18721,574,248
2.2,20,200.0,27678,574,1277
3.8,100,200.0,6677,574,259
4.4,100,250.0,14396,574,1546
3.0,20,200.0,37044,574,475
4.3,50,300.0,24067,574,1218
4.1,500,250.0,10944,574,1171
4.0,20,200.0,8799,574,1130
4.4,1,100.0,12374,574,400
4.2,500,350.0,2221,574,59
4.3,100,280.0,26962,574,1158
4.0,20,350.0,5121,574,282
4.0,500,190.0,23645,574,1453
3.8,100,300.0,20267,574,1130
3.9,50,200.0,25397,574,612
4.1,20,200.0,9545,574,784
4.2,100,200.0,29889,574,611
4.2,1,400.0,2728,574,319
3.7,20,400.0,10849,574,1293
3.5,20,250.0,9968,574,800
3.8,50,200.0,19925,574,447
4.4,20,180.0,21374,574,475
3.9,20,250.0,36796,574,308
3.8,100,200.0,18894,574,1059
4.1,50,250.0,24270,574,1213
4.2,20,300.0,39187,574,21
3.7,100,350.0,32692,574,418
4.2,500,100.0,12698,574,1499
4.5,500,250.0,27848,574,1528
4.1,20,180.0,33734,574,650
3.7,50,200.0,37047,574,428
3.7,100,500.0,24868,574,1218
4.0,100,190.0,14127,574,1405
3.2,20,140.0,22002,574,791
4.1,100,500.0,29306,574,460
4.3,500,200.0,2194,574,1218
3.9,100,200.0,38306,574,1175
4.2,1,400.0,19315,574,481
3.8,20,320.0,4090,574,1175
3.8,50,100.0,40877,574,264
3.8,100,500.0,28863,574,1175
4.5,20,450.0,35217,574,166
3.8,20,300.0,478,574,822
4.1,1,350.0,5911,574,15
3.1,20,100.0,23052,574,1399
4.3,100,350.0,5209,574,729
4.4,500,150.0,7385,574,158
4.5,20,700.0,22571,574,310
4.0,50,200.0,1027,574,577
4.4,500,500.0,38468,574,562
2.4,20,200.0,7433,574,961
4.1,100,250.0,3565,574,1171
4.0,100,150.0,21911,574,1042
3.6,500,350.0,27517,574,1277
3.9,100,400.0,4499,574,559
4.1,100,250.0,30230,574,1352
3.9,100,1000.0,13298,574,1216
4.2,100,500.0,4411,574,319
3.5,20,250.0,17133,574,321
3.8,20,200.0,38803,574,467
3.5,100,400.0,24095,574,800
4.0,100,1000.0,28383,574,321
2.6,20,250.0,34934,574,464
3.9,100,1000.0,32852,574,464
4.0,20,200.0,34047,574,862
4.4,50,200.0,4290,574,784
3.5,20,250.0,2541,574,1158
3.8,20,1200.0,15051,574,1377
4.5,20,350.0,4244,574,263
4.1,20,400.0,11616,574,893
4.0,100,400.0,36748,574,205
4.4,100,200.0,8948,574,784
4.0,100,1300.0,22122,574,1064
4.2,500,200.0,31708,574,652
4.1,20,350.0,14143,574,800
4.2,100,600.0,8047,574,220
4.4,100,400.0,37340,574,1213
4.0,100,300.0,16008,574,1158
2.9,20,400.0,31984,574,864
4.9,20,300.0,12893,574,786
4.3,100,200.0,36740,574,564
2.0,20,300.0,41052,574,321
4.1,100,200.0,21658,574,593
4.2,20,200.0,18369,574,1199
3.0,20,100.0,11376,574,947
4.3,100,400.0,18107,574,1199
4.2,500,600.0,4933,574,1175
4.0,50,400.0,6777,574,534
2.6,20,200.0,18769,574,1130
4.3,500,200.0,21652,574,423
4.1,500,300.0,9887,574,321
3.9,20,250.0,3828,574,559
4.0,20,300.0,27510,574,1293
3.5,100,250.0,28155,574,1213
3.5,20,250.0,36879,574,15
4.4,100,400.0,23153,574,1537
4.3,20,200.0,2775,404,741
4.1,100,200.0,18894,404,1059
3.8,20,200.0,6677,404,1399
4.1,100,350.0,19190,404,1158
4.3,1,400.0,22678,404,341
3.0,50,350.0,36891,404,21
4.5,100,150.0,24652,404,774
3.9,500,300.0,15229,404,1171
3.2,50,250.0,21038,404,418
4.6,50,150.0,32593,404,559
4.1,100,350.0,37186,404,1109
4.1,20,300.0,4835,404,30
3.5,20,300.0,33716,404,30
4.2,100,400.0,18618,404,1179
3.5,20,200.0,16600,404,282
4.0,20,200.0,1152,404,1427
4.3,100,300.0,8233,404,483
3.5,20,300.0,24414,404,1042
4.2,100,300.0,19197,404,1055
4.5,500,300.0,40067,404,1482
4.2,100,150.0,5906,404,30
4.3,50,200.0,34735,404,1537
4.2,500,150.0,21819,404,1453
4.2,100,200.0,2937,404,1199
4.5,100,200.0,24073,404,1443
4.4,100,250.0,22130,404,1476
4.4,20,150.0,29087,404,1059
4.1,50,300.0,6507,404,1277
4.7,100,400.0,10465,404,1277
3.2,100,250.0,31389,404,418
4.5,50,300.0,25594,404,282
4.5,100,200.0,10370,404,800
4.2,500,350.0,34769,404,747
4.4,20,200.0,31593,404,1514
4.2,1,200.0,11384,404,612
4.2,50,1200.0,40537,404,1579
3.8,20,150.0,34836,404,1175
4.0,50,250.0,36796,404,308
4.5,50,600.0,36723,404,1175
3.8,1,450.0,33285,404,1175
4.6,500,120.0,24274,404,784
4.3,100,400.0,37340,404,1213
3.7,500,350.0,27517,404,1293
4.4,500,300.0,15426,404,651
4.5,500,800.0,38468,404,562
3.8,100,200.0,5038,404,282
4.3,100,250.0,12288,404,242
3.9,100,400.0,12831,404,1042
3.9,50,200.0,23896,404,1199
4.2,20,300.0,31493,404,282
4.3,100,400.0,22535,404,1406
4.3,100,200.0,30955,404,858
4.1,100,150.0,31622,404,1217
4.6,50,350.0,26272,404,784
5.0,20,270.0,14251,404,747
4.3,50,300.0,20221,404,869
4.2,100,250.0,18642,404,401
3.7,50,300.0,5073,404,464
4.4,100,200.0,36740,404,564
3.1,100,200.0,16599,404,297
4.3,50,250.0,41012,404,439
3.9,20,300.0,21918,404,564
4.0,500,200.0,8437,404,418
4.3,50,200.0,37174,404,166
4.3,500,300.0,6595,404,1029
4.2,100,400.0,26691,404,1130
4.4,50,500.0,38311,404,264
3.9,50,250.0,24270,404,1213
4.4,50,600.0,35150,404,1175
3.6,20,400.0,17133,404,321
3.9,100,400.0,44,404,899
4.3,100,200.0,11446,404,611
4.1,100,200.0,12526,404,1604
4.1,20,200.0,27014,404,166
4.3,100,500.0,4411,404,319
4.3,50,300.0,6777,404,40
4.2,100,200.0,11421,404,650
3.7,20,200.0,35160,404,944
2.4,20,250.0,33414,404,418
4.6,20,450.0,7362,404,243
4.7,100,100.0,12703,404,611
4.5,50,150.0,1149,404,511
4.4,100,200.0,23500,404,1458
4.2,50,350.0,22246,404,423
4.1,500,200.0,17663,404,646
4.1,1,350.0,19322,404,328
4.2,50,100.0,7306,404,377
3.9,500,200.0,1219,404,418
4.4,100,250.0,27896,404,1476
4.5,100,200.0,30757,404,242
4.4,500,100.0,12786,404,1502
4.0,100,200.0,20886,404,1213
4.3,50,450.0,35217,404,778
3.9,100,400.0,26159,404,1277
4.1,20,400.0,11616,404,893
4.7,100,120.0,13341,404,784
3.9,50,640.0,31137,404,1158
4.4,20,200.0,18335,404,1175
4.2,100,200.0,8916,404,436
4.3,100,250.0,3712,404,1175
4.1,50,250.0,7150,404,1278
4.5,20,700.0,41190,404,816
4.5,100,350.0,37319,404,559
4.3,500,300.0,40698,404,738
4.3,100,150.0,25063,404,400
4.3,50,400.0,22708,404,1175
4.2,500,300.0,22199,404,1158
4.2,100,300.0,19620,404,1216
3.5,20,200.0,38333,404,166
4.2,20,250.0,28075,404,228
4.0,1,350.0,5911,404,15
4.1,1,400.0,26447,404,317
4.2,100,500.0,23848,404,1175
4.1,100,350.0,3437,404,308
4.3,100,400.0,2160,404,1175
3.6,100,300.0,22551,404,1130
4.3,100,300.0,24627,404,1175
4.4,50,700.0,6680,404,1177
3.9,100,250.0,3565,404,1171
4.4,20,400.0,33145,404,1199
4.0,100,200.0,29615,404,1158
4.2,1,200.0,29587,404,1199
4.4,100,250.0,34826,404,774
4.3,20,300.0,40953,404,1449
4.4,50,300.0,39752,404,1158
4.2,20,200.0,34822,404,1042
3.8,50,500.0,11660,404,1363
3.6,50,200.0,11456,404,625
4.5,500,1100.0,4254,404,514
4.0,20,200.0,38190,404,792
4.7,50,200.0,22948,404,1399
3.7,100,200.0,5919,404,345
4.3,20,400.0,34649,404,228
4.4,1,300.0,27833,404,1055
4.4,100,600.0,19739,404,1042
4.4,1,300.0,28035,404,1218
3.6,20,450.0,6964,404,562
3.9,20,150.0,6092,404,559
4.3,100,400.0,260,404,166
4.3,50,300.0,38382,404,611
3.8,20,150.0,14243,404,1213
3.8,20,200.0,28321,404,1178
4.3,100,150.0,2539,404,1491
4.2,100,1000.0,19980,404,1476
4.3,20,600.0,22679,404,341
3.8,100,300.0,27348,404,1328
4.3,100,500.0,39768,404,1363
4.4,20,1200.0,3760,404,449
3.9,100,600.0,5014,404,308
4.5,100,100.0,21984,404,1491
4.2,50,200.0,14582,404,228
3.9,100,299.0,23169,404,1213
4.5,20,500.0,15296,404,1175
3.6,100,300.0,40458,404,1610
4.0,50,250.0,26453,404,332
4.4,50,100.0,39505,404,611
3.3,20,250.0,41247,404,1042
4.5,20,900.0,32490,404,1175
4.0,500,400.0,4747,404,1042
4.2,100,250.0,4501,404,562
4.2,500,500.0,13011,404,1205
4.4,20,250.0,14921,404,643
3.7,50,200.0,17786,404,816
4.2,1,400.0,28088,404,1328
3.6,50,150.0,21141,404,1422
3.8,20,200.0,12724,404,1399
4.1,20,200.0,4904,404,15
4.3,100,300.0,39746,404,1158
4.3,1,400.0,1202,404,1175
4.3,20,450.0,4599,404,670
4.2,500,800.0,1201,404,1175
4.4,500,150.0,4551,404,1059
4.5,100,300.0,20445,404,1175
4.1,500,100.0,17022,404,1491
4.2,50,300.0,40277,404,1188
4.4,100,400.0,7028,404,562
4.5,100,150.0,29102,404,784
4.2,100,200.0,29889,404,228
4.0,100,300.0,25184,404,154
3.1,20,200.0,39463,404,774
3.8,20,150.0,3767,404,1307
3.0,20,200.0,3575,404,1412
3.5,20,150.0,22318,404,1399
4.1,100,1000.0,11652,404,1050
3.8,100,400.0,22103,404,1175
3.8,100,300.0,22474,404,593
3.9,500,200.0,33188,404,800
4.1,50,300.0,19605,404,1213
3.6,20,200.0,24798,404,1213
4.3,50,800.0,27336,404,530
3.5,20,200.0,30625,404,858
4.4,50,800.0,20539,404,598
4.3,20,350.0,4244,404,263
4.3,20,100.0,38986,404,1413
4.6,500,400.0,23153,404,1537
4.0,20,200.0,17556,404,611
4.2,20,200.0,839,404,1443
3.7,100,300.0,26924,404,1337
4.5,100,400.0,22657,404,394
4.2,100,800.0,38629,404,1171
4.2,100,300.0,40997,404,475
4.3,100,600.0,13076,404,1205
4.8,20,140.0,33725,404,263
4.1,1,200.0,26184,404,1328
3.9,20,300.0,11514,404,1175
4.5,100,600.0,22418,404,1044
4.4,100,1200.0,25463,404,1216
4.5,100,250.0,16654,404,774
3.2,100,150.0,37748,404,483
3.8,20,400.0,427,404,464
4.0,100,400.0,13122,404,418
2.6,50,150.0,41283,404,270
4.0,20,300.0,9031,404,975
4.5,50,300.0,20560,404,611
4.1,20,1000.0,25799,404,544
4.4,100,300.0,19310,404,476
3.8,20,500.0,12943,404,1221
3.9,500,250.0,23532,404,1213
4.1,100,200.0,7060,404,166
4.2,20,250.0,37754,404,1609
3.4,20,300.0,20149,404,1171
4.1,20,200.0,30316,404,1546
3.9,50,200.0,36822,404,1188
3.8,20,300.0,32886,404,1453
4.3,50,500.0,20185,404,883
4.0,20,350.0,18721,404,618
4.4,1,400.0,31665,404,1175
4.2,100,250.0,7313,404,158
4.5,20,600.0,18963,404,1175
4.2,100,100.0,33197,404,387
4.4,20,250.0,40987,404,418
3.6,100,550.0,35023,404,1042
4.1,500,250.0,8627,404,1213
4.1,50,200.0,37176,404,166
3.8,100,400.0,19493,404,423
4.5,1,400.0,32682,404,1218
4.0,50,300.0,17283,404,1218
4.1,500,200.0,10944,404,1219
2.7,20,350.0,4440,404,1290
4.4,100,400.0,18615,404,1216
3.5,20,300.0,37751,404,418
4.1,500,350.0,3410,404,308
4.4,100,600.0,20619,404,545
3.0,100,300.0,16613,404,1158
3.2,20,250.0,29869,404,1175
4.2,500,250.0,30230,404,1352
4.2,1,400.0,2729,404,319
4.4,20,300.0,18888,404,779
3.9,1,400.0,26449,404,317
3.8,100,200.0,40056,404,559
3.5,100,300.0,22450,404,1031
4.0,1,200.0,30722,404,858
4.4,50,200.0,30685,404,858
4.1,100,300.0,21652,404,483
4.1,50,500.0,32430,404,1344
4.6,20,300.0,31195,404,1496
3.6,100,500.0,11656,404,1363
4.0,100,200.0,40460,404,1613
3.8,1,300.0,8278,404,423
3.8,100,300.0,4793,404,1175
3.9,20,250.0,33475,404,1476
3.9,20,200.0,23909,404,1061
3.3,20,300.0,306,404,559
4.4,1,200.0,37758,404,1607
4.1,20,400.0,39370,404,1175
4.3,50,1300.0,22122,404,129
4.6,100,500.0,9521,404,1537
4.3,100,500.0,37817,404,747
3.8,20,250.0,40815,404,321
3.9,20,200.0,23910,404,1061
4.3,100,150.0,33684,404,246
3.3,20,300.0,8765,404,1158
4.4,500,150.0,20398,404,1016
3.9,100,200.0,9072,404,166
4.1,50,350.0,25579,404,1188
3.5,100,400.0,19194,404,1055
4.3,20,1600.0,26126,404,1577
4.4,50,400.0,30470,404,447
4.3,100,200.0,7072,404,166
4.3,100,150.0,16998,404,21
4.2,50,250.0,22764,404,800
4.0,100,160.0,14990,404,759
4.2,100,200.0,13401,404,827
4.0,100,300.0,23370,404,418
4.5,20,250.0,26956,404,1213
4.1,100,270.0,10921,404,746
3.8,100,350.0,34796,404,418
3.7,50,300.0,16833,404,1443
3.7,20,400.0,12985,404,1199
4.5,20,200.0,13330,404,650
4.3,100,300.0,3898,404,166
4.4,20,250.0,4290,404,577
4.5,20,300.0,31328,404,1158
3.0,20,600.0,22818,404,319
4.0,20,250.0,36272,404,447
4.2,100,250.0,30192,404,1399
4.0,100,300.0,37042,404,483
4.3,100,250.0,4500,404,564
3.5,100,400.0,6674,404,559
4.1,50,200.0,32308,404,784
4.1,50,250.0,19229,404,774
4.2,1,300.0,13443,404,1218
4.0,100,200.0,6748,404,611
3.8,100,400.0,34977,404,611
3.8,100,200.0,24731,404,1491
3.6,50,150.0,18424,404,233
4.4,20,500.0,32093,404,1171
3.6,20,400.0,1296,404,1175
4.4,100,800.0,23079,404,1175
3.5,20,150.0,30570,404,800
4.2,100,400.0,29408,404,1218
4.2,100,250.0,2395,404,1180
3.9,20,200.0,8407,404,449
4.4,100,600.0,24293,404,531
2.9,20,150.0,31156,404,483
3.8,20,200.0,13410,404,794
2.9,20,350.0,21236,404,313
4.3,50,200.0,21658,404,593
3.5,100,250.0,21651,755,483
3.5,50,300.0,34607,755,800
3.9,100,600.0,40626,755,1175
3.9,100,300.0,31655,755,1130
3.9,100,400.0,10465,755,1277
3.4,100,400.0,29550,755,1175
2.6,20,200.0,3601,755,1587
3.1,20,150.0,31156,755,483
3.7,100,250.0,10651,755,228
4.1,100,100.0,17782,755,1516
3.5,20,300.0,41427,755,439
3.3,20,200.0,29824,755,846
3.9,50,300.0,29845,755,464
4.3,100,200.0,29889,755,1158
4.4,50,700.0,4212,755,1194
4.0,20,60.0,18168,755,154
3.3,20,200.0,12924,755,864
3.5,20,150.0,16964,755,853
3.3,20,400.0,40287,755,465
4.3,50,300.0,559,755,611
3.7,100,250.0,8179,755,428
3.6,20,250.0,31135,755,800
3.2,20,350.0,28179,755,1223
2.9,20,350.0,36891,755,21
3.8,20,200.0,1112,755,816
3.5,20,250.0,40815,755,321
4.1,100,300.0,16078,755,1175
3.7,100,300.0,6368,755,1413
3.2,20,250.0,3679,755,310
2.8,20,300.0,2215,755,297
3.8,50,400.0,19408,755,464
3.8,100,300.0,8203,755,458
3.6,50,250.0,37748,755,475
4.0,500,300.0,28673,755,1130
3.8,100,350.0,27517,755,1277
3.9,20,250.0,8584,755,228
4.0,50,700.0,13211,755,310
3.6,100,400.0,39144,755,464
4.0,100,200.0,31127,755,1451
3.8,20,250.0,14092,755,800
4.3,20,250.0,17133,755,321
3.9,100,250.0,3565,755,1171
3.9,500,300.0,23838,641,1175
3.5,20,200.0,39734,641,1223
4.1,100,200.0,19059,641,998
3.3,20,300.0,16173,641,1216
3.9,50,400.0,1837,641,1158
4.5,20,150.0,35091,641,1158
4.4,20,300.0,25950,641,1169
3.8,20,250.0,4290,641,577
4.6,20,300.0,19992,641,774
3.3,20,299.0,27049,641,846
3.9,50,400.0,19114,641,1158
4.2,100,200.0,11421,641,650
3.9,100,300.0,16054,641,1175
4.6,20,300.0,33434,641,1188
3.7,20,150.0,5980,641,25
4.1,100,400.0,10465,641,1277
4.3,100,500.0,4411,641,319
3.9,100,200.0,28459,641,418
3.9,100,200.0,15007,641,418
3.6,20,150.0,39190,641,1437
3.7,20,300.0,17177,641,1175
4.3,20,200.0,8756,641,493
3.8,100,200.0,24869,641,476
3.3,50,250.0,18298,641,899
4.0,100,400.0,26159,641,1298
4.5,20,400.0,11616,641,893
4.0,100,350.0,27734,641,362
4.2,500,400.0,22678,641,341
4.1,50,500.0,29975,641,899
3.4,20,350.0,15848,641,1218
4.0,20,200.0,29889,641,643
4.2,100,400.0,15985,641,1042
4.8,20,200.0,24354,641,1443
4.1,100,200.0,20886,641,1213
4.1,50,300.0,13337,641,1055
4.3,20,600.0,22134,641,816
3.8,100,150.0,37959,641,651
3.8,20,300.0,11655,641,800
4.4,100,200.0,485,641,1399
4.7,50,100.0,2124,641,774
3.9,100,200.0,21319,641,816
4.1,100,250.0,37003,641,228
4.3,20,250.0,2462,641,1042
3.7,50,250.0,36796,641,308
4.2,20,200.0,12839,641,611
4.0,50,100.0,31745,641,611
3.9,20,250.0,19755,641,464
4.3,50,400.0,20126,641,983
4.3,20,450.0,35217,641,166
4.3,50,200.0,31230,641,1175
3.9,20,200.0,410,641,611
4.1,100,300.0,38508,641,460
4.3,50,400.0,37340,641,1213
3.5,20,300.0,33271,125,800
3.3,20,300.0,2051,125,1175
4.4,500,300.0,40654,125,1443
4.4,100,150.0,24652,125,774
4.4,20,80.0,19875,125,800
4.4,100,1000.0,25428,125,1175
4.7,20,250.0,4290,125,577
4.8,50,120.0,13341,125,784
3.7,50,200.0,3382,125,800
4.2,1,400.0,22678,125,341
4.1,100,150.0,29150,125,1316
3.2,20,300.0,6543,125,90
3.3,50,500.0,17045,125,1218
4.3,20,500.0,34052,125,1055
3.6,20,300.0,6641,125,263
4.6,100,120.0,24274,125,784
3.3,20,300.0,15332,125,1216
4.0,20,200.0,27450,125,883
4.2,50,150.0,4015,125,611
4.4,20,100.0,4129,125,158
4.6,20,300.0,3407,125,1528
3.9,20,350.0,19696,125,166
3.8,100,500.0,24857,125,81
3.3,100,350.0,17475,125,1175
3.7,50,400.0,8900,125,1307
4.6,20,120.0,6632,125,577
3.7,20,200.0,39494,125,1415
3.5,20,300.0,6780,125,1311
4.0,100,150.0,22334,125,1458
4.2,100,300.0,33040,125,697
4.4,50,250.0,41012,125,439
2.9,50,200.0,28169,125,1213
4.4,20,300.0,31472,125,1223
4.1,20,200.0,40920,125,1503
4.2,50,150.0,8054,125,611
3.9,50,750.0,38628,125,1044
4.2,50,400.0,37340,125,1213
4.0,100,500.0,18952,125,1057
4.1,20,400.0,39616,125,1175
3.7,20,250.0,36796,125,308
4.7,20,100.0,2783,125,784
3.8,50,100.0,17396,125,377
4.4,50,250.0,24354,125,1443
4.0,100,400.0,10465,125,1277
4.1,100,250.0,29947,125,239
3.7,20,500.0,2983,125,1213
4.4,100,200.0,2349,125,1445
3.5,20,150.0,6677,125,247
4.7,20,250.0,17618,125,317
3.6,20,250.0,36375,125,853
4.0,20,300.0,6777,125,869
4.2,50,250.0,17367,125,1058
4.2,50,300.0,1451,125,1220
3.8,50,200.0,20886,125,1213
4.0,100,150.0,31622,125,1217
3.9,50,200.0,31713,125,618
3.8,20,300.0,39901,125,559
3.7,50,200.0,18893,125,1427
3.8,1,200.0,37047,125,483
4.0,100,500.0,28662,125,1171
4.2,50,300.0,24554,125,1158
2.6,20,250.0,27735,125,1277
3.9,100,200.0,37030,125,467
4.3,100,300.0,22822,125,464
4.3,100,250.0,29078,125,1503
4.2,100,200.0,18693,125,1476
4.3,100,250.0,11446,125,618
3.9,50,200.0,40763,125,1610
4.4,100,200.0,36740,125,564
3.8,20,250.0,24270,125,1213
3.2,20,400.0,17133,125,321
3.9,20,100.0,29831,125,475
3.3,20,200.0,38513,125,1496
4.6,50,800.0,36723,125,1177
3.7,50,500.0,21240,125,1491
3.6,20,250.0,30045,125,618
3.9,20,250.0,34149,125,242
3.9,100,300.0,33140,125,1218
4.2,50,200.0,21658,125,559
3.9,20,300.0,21058,125,1158
4.1,100,400.0,19515,125,1063
4.2,100,200.0,11421,125,650
4.5,100,500.0,4411,125,319
4.1,50,450.0,35217,125,778
4.0,100,500.0,19279,125,1175
3.9,100,400.0,26159,125,1298
4.0,20,400.0,11616,125,893
3.9,100,300.0,24353,125,1443
4.0,50,350.0,22246,125,423
3.8,100,250.0,15524,125,1199
3.6,100,400.0,28663,125,473
3.8,20,250.0,15423,125,418
4.2,20,600.0,10130,125,1175
4.2,50,300.0,28007,125,810
4.0,20,200.0,4499,125,559
4.1,100,500.0,19281,125,1175
3.9,500,100.0,18644,125,1499
3.7,50,150.0,17648,125,405
3.1,20,200.0,7632,125,1221
4.1,100,350.0,11786,125,250
3.8,100,300.0,40312,125,1298
3.6,100,300.0,31869,125,1061
3.7,20,200.0,21916,125,779
3.6,100,200.0,32643,125,1022
4.4,50,200.0,30757,125,242
4.5,50,200.0,26539,125,1175
4.2,50,200.0,29889,125,1180
4.0,20,150.0,30663,125,1482
4.1,100,400.0,3673,125,1175
3.5,100,350.0,27517,125,1277
4.3,500,400.0,24703,125,1175
4.2,50,200.0,8003,125,625
3.8,20,150.0,10241,125,1399
4.3,20,350.0,41069,125,816
4.3,20,600.0,22679,125,341
3.3,50,200.0,4386,125,1158
4.4,100,500.0,34028,125,1175
3.3,20,200.0,29822,125,418
4.1,50,200.0,35096,125,1391
4.1,100,150.0,30270,125,650
3.6,20,300.0,4745,125,1042
3.8,100,250.0,3565,125,1171
4.1,50,300.0,28857,125,1175
4.0,100,300.0,34648,125,1298
3.7,20,250.0,40815,125,321
3.7,20,200.0,29788,125,80
3.8,20,300.0,34803,125,166
4.3,100,300.0,2706,125,154
4.2,100,500.0,22801,125,1175
3.7,20,300.0,29165,125,1213
4.1,100,500.0,1099,125,1175
4.4,50,200.0,34822,125,1055
2.8,20,200.0,15371,125,475
3.2,50,250.0,30743,125,418
3.8,20,300.0,30272,125,1443
3.5,20,250.0,1186,125,428
4.1,100,200.0,6748,125,228
3.2,20,300.0,7445,125,483
4.2,500,400.0,13087,125,1218
4.0,500,150.0,17036,125,650
3.7,500,350.0,29587,125,464
4.1,100,250.0,19811,125,1479
3.9,500,300.0,29582,125,1057
3.7,20,200.0,15405,125,800
4.4,100,200.0,17356,125,1042
3.8,500,200.0,5542,125,428
3.8,100,300.0,8939,125,625
3.4,20,300.0,12806,125,282
3.3,20,150.0,772,125,1443
4.1,100,200.0,12225,125,1158
3.4,20,250.0,29088,125,1044
3.9,20,700.0,13308,125,577
4.2,100,350.0,34769,125,747
4.2,1,400.0,22678,762,341
3.2,500,200.0,16599,762,282
4.1,100,300.0,20886,762,1213
3.8,20,150.0,6679,762,1443
4.3,50,400.0,37340,762,1213
4.5,50,400.0,40119,762,279
4.0,20,300.0,15644,762,1175
4.0,500,400.0,26159,762,1298
3.6,50,300.0,34648,762,1298
3.8,100,250.0,2833,762,1223
3.8,100,400.0,20835,762,1129
4.5,100,200.0,30757,762,242
4.0,50,250.0,3200,762,812
3.6,20,399.0,19494,762,1377
4.2,20,100.0,2404,762,1546
4.0,20,500.0,12943,762,1221
4.4,20,200.0,26970,762,1158
4.0,1,150.0,18579,762,1213
3.3,50,300.0,10653,762,439
4.3,50,600.0,24471,762,1175
4.3,20,300.0,40538,762,418
4.2,100,400.0,4589,762,1042
